timestamp,ax,ay,az,gx,gy,gz
489421,0.448120117,-0.108154297,0.674194336,-97.71728516,-39.48974609,66.83349609
489448,0.436401367,-0.11340332,0.65612793,-107.0556641,-43.51806641,63.11035156
489474,0.462402344,-0.229858398,0.637695313,-125.9765625,-51.14746094,57.80029297
489500,0.489990234,-0.304931641,0.569702148,-130.1879883,-55.35888672,52.97851563
489526,0.528808594,-0.383789063,0.559326172,-126.5258789,-55.48095703,52.00195313
489552,0.544189453,-0.468139648,0.522460938,-108.1542969,-49.92675781,51.51367188
489578,0.559448242,-0.552124023,0.515380859,-80.44433594,-38.20800781,51.26953125
489605,0.538330078,-0.582885742,0.513793945,-64.14794922,-33.63037109,47.42431641
489631,0.529052734,-0.603271484,0.491210938,-50.47607422,-30.94482422,40.83251953
489657,0.539428711,-0.640258789,0.463378906,-45.04394531,-30.57861328,33.44726563
489683,0.584960938,-0.668823242,0.423706055,-40.40527344,-27.77099609,28.19824219
489710,0.607666016,-0.709472656,0.399536133,-28.19824219,-20.08056641,19.04296875
489736,0.60949707,-0.728515625,0.342407227,-26.55029297,-15.13671875,9.887695313
489762,0.571044922,-0.741943359,0.383544922,-29.90722656,-10.55908203,5.187988281
489788,0.601928711,-0.697143555,0.344238281,-28.93066406,-6.286621094,4.211425781
489815,0.582885742,-0.647949219,0.376586914,-5.310058594,5.004882813,-12.57324219
489841,0.558959961,-0.663574219,0.413452148,-6.286621094,7.141113281,-10.00976563
489867,0.549316406,-0.646484375,0.470581055,-3.41796875,4.516601563,-12.51220703
489893,0.56628418,-0.579467773,0.459716797,-6.530761719,-2.075195313,-5.249023438
489919,0.575195313,-0.612426758,0.470825195,-8.30078125,-1.708984375,1.281738281
489946,0.568359375,-0.588012695,0.463378906,-8.728027344,-5.432128906,2.44140625
489972,0.572265625,-0.617919922,0.451782227,-10.80322266,-9.582519531,3.90625
489998,0.580078125,-0.657226563,0.443725586,-9.155273438,-8.361816406,5.798339844
490024,0.562255859,-0.703491211,0.44909668,-9.521484375,-8.422851563,5.920410156
490050,0.592041016,-0.73449707,0.420776367,-16.6015625,-12.20703125,4.455566406
490077,0.600585938,-0.796264648,0.415771484,-15.25878906,-10.55908203,-0.671386719
490103,0.610839844,-0.802856445,0.390136719,-7.507324219,-7.8125,-5.249023438
490129,0.607543945,-0.748779297,0.383544922,4.150390625,-1.892089844,-11.29150391
490155,0.580810547,-0.656494141,0.416015625,8.056640625,0.244140625,-10.98632813
490182,0.569335938,-0.623046875,0.447387695,7.32421875,-0.366210938,-8.544921875
490208,0.560913086,-0.585083008,0.447143555,3.295898438,-1.342773438,-3.723144531
490234,0.562744141,-0.619750977,0.438110352,-1.403808594,-3.601074219,1.586914063
490260,0.557739258,-0.65246582,0.446166992,-3.295898438,-5.37109375,4.150390625
490286,0.583862305,-0.715454102,0.432250977,-4.638671875,-7.690429688,4.699707031
490313,0.603515625,-0.783325195,0.410522461,-0.793457031,-6.103515625,1.708984375
490339,0.594970703,-0.78137207,0.416503906,3.112792969,-4.577636719,-1.647949219
490365,0.586914063,-0.74597168,0.440917969,5.249023438,-4.516601563,-5.859375
490391,0.587524414,-0.713134766,0.438842773,5.615234375,-4.577636719,-7.202148438
490417,0.572875977,-0.691650391,0.435058594,7.751464844,-4.211425781,-6.8359375
490444,0.561279297,-0.621582031,0.440185547,9.887695313,-4.821777344,-4.211425781
490470,0.548706055,-0.616210938,0.447753906,5.859375,-6.469726563,-0.793457031
490496,0.555419922,-0.638427734,0.429931641,4.638671875,-7.141113281,2.319335938
490522,0.560546875,-0.666137695,0.415039063,6.103515625,-6.530761719,3.41796875
490548,0.5703125,-0.712768555,0.42175293,8.056640625,-5.004882813,3.601074219
490575,0.578857422,-0.738647461,0.428710938,8.972167969,-3.967285156,2.624511719
490601,0.575439453,-0.716674805,0.451782227,7.263183594,-4.8828125,1.953125
490627,0.573364258,-0.71105957,0.482421875,5.737304688,-5.065917969,0.9765625
490653,0.569702148,-0.699707031,0.482910156,6.774902344,-5.37109375,0.305175781
490679,0.568847656,-0.702636719,0.467895508,5.981445313,-5.493164063,0.061035156
490706,0.558837891,-0.720458984,0.456420898,4.577636719,-5.554199219,-2.014160156
490732,0.55480957,-0.75378418,0.437866211,6.164550781,-4.333496094,-5.981445313
490758,0.565185547,-0.780883789,0.401855469,8.7890625,-2.746582031,-10.07080078
490784,0.572143555,-0.810180664,0.365844727,17.02880859,3.723144531,-19.40917969
490810,0.573242188,-0.849121094,0.329833984,31.92138672,13.671875,-32.89794922
490837,0.579467773,-0.823730469,0.267333984,43.02978516,19.71435547,-41.93115234
490863,0.5625,-0.779052734,0.264770508,67.44384766,33.50830078,-56.88476563
490889,0.561401367,-0.746948242,0.388549805,102.4780273,50.72021484,-68.84765625
490915,0.500244141,-0.645874023,0.446166992,125.8544922,61.58447266,-73.05908203
490941,0.469848633,-0.481323242,0.479614258,143.6157227,65.55175781,-75.80566406
490968,0.451904297,-0.369384766,0.521362305,151.4282227,62.31689453,-75.68359375
490994,0.427246094,-0.26965332,0.537719727,160.15625,60.05859375,-75.25634766
491020,0.364135742,-0.076904297,0.508911133,178.1616211,57.18994141,-75.68359375
491046,0.270141602,0.048706055,0.560424805,202.8198242,51.63574219,-78.125
491072,0.328857422,0.084228516,0.580444336,211.5478516,41.9921875,-71.77734375
491098,0.290405273,0.243530273,0.58581543,222.7783203,36.31591797,-62.80517578
491125,0.192993164,0.444580078,0.55078125,218.2617188,27.89306641,-64.39208984
491151,0.24621582,0.543334961,0.543334961,203.3691406,21.30126953,-63.23242188
